bogus0,0.6098414364567095
bogus1,0.8470483163669048
bogus2,0.6729271814737305
bogus3,0.9025727817349256
bogus4,0.473577134005203
bogus5,0.5552439427384077
bogus6,0.005128972981119098
bogus7,0.6840526995405873
bogus8,0.6538609333478193
bogus9,0.6636510730969812
bogus10,0.5247125366345339
bogus11,0.5907921954297803
bogus12,0.7808741068161101
bogus13,0.5962960134564498
bogus14,0.763307141600619
bogus15,0.7212574316495334
bogus16,0.2856976609600065
bogus17,-0.03465489523138325
bogus18,0.10936585916201813
bogus19,0.35171772244799315
bogus20,0.60513207646081
bogus21,0.7520063632034064
bogus22,0.5075464185231447
bogus23,-0.14386826396809094
bogus24,0.2712170729106921
bogus25,0.7230326192722483
bogus26,-0.130088120275276
bogus27,0.8076869181920803
bogus28,0.8470256652687318
bogus29,1.0195439680359186
bogus30,-0.08497018973123524
bogus31,0.8136715190271486
bogus32,0.6035155646551841
bogus33,0.4439773857553554
bogus34,0.4599497889326374
bogus35,0.7230294022619363
bogus36,0.3996118356117635
bogus37,0.6769672345976443
bogus38,0.5014407477795432
bogus39,0.7949660046966549
bogus40,0.06631328675243772
bogus41,-0.14402636412468767
bogus42,0.6548387230736381
bogus43,0.5974401812953359
bogus44,0.32211516206072544
bogus45,0.7722312000290479
bogus46,0.24229490247947977
bogus47,0.8699217000324154
bogus48,0.7514771517554628
bogus49,-0.3150687775819925
bogus50,0.5551560210389881
bogus51,1.081178494853286
bogus52,0.8499065213373718
bogus53,0.10285601418496491
bogus54,0.5463330439603871
bogus55,0.37185837751246403
bogus56,0.8061107559806507
bogus57,0.5622050111610805
bogus58,0.2339616965268341
bogus59,0.4475657951780439
bogus60,0.32341445527524254
bogus61,0.08417143808379585
bogus62,0.4566185876965083
bogus63,0.6290117299186163
bogus64,0.7715134480128577
bogus65,0.35934523609017477
bogus66,0.791429522318506
bogus67,0.4973188748706709
bogus68,0.043021863164674594
bogus69,0.7506723903258071
bogus70,0.39806799273178184
bogus71,0.6232541274569539
bogus72,0.1343198192199483
bogus73,0.8214863310194834
bogus74,0.7437203856049713
bogus75,0.5266136615968424
bogus76,0.2112471187585407
bogus77,0.78896103599176
bogus78,0.6221974174415678
bogus79,0.22652443144457052
bogus80,0.7882100940972018
bogus81,0.1341626381013722
bogus82,0.48116228618229584
bogus83,0.708548437713795
bogus84,0.17124091592142002
bogus85,0.04916243366039632
bogus86,0.7458956850438114
bogus87,0.12970873952074868
bogus88,0.47579169782835085
bogus89,0.47648634503960385
bogus90,0.5736928979204153
bogus91,0.5458893438006018
bogus92,0.44133023652331904
bogus93,0.13002405056963823
bogus94,0.7612279178738875
bogus95,0.6752868356314004
bogus96,2.85202990850886
bogus97,0.8354480412463238
bogus98,0.14781985027965405
bogus99,0.33012170981565236
bogus100,0.18594938495620883
bogus101,0.7088710711440273
bogus102,0.24600463588731103
bogus103,0.5373526202513905
bogus104,-0.34217465029337074
bogus105,0.6771442920776409
bogus106,-0.2604351985224585
bogus107,0.6679479883859893
bogus108,0.775708373188675
bogus109,0.06828800746049282
bogus110,-0.23049567408654575
bogus111,0.4549085648884268
bogus112,0.9184819201994313
bogus113,0.6099634952523756
bogus114,0.36628338217937856
bogus115,0.5374465555075354
bogus116,0.3115694501579796
bogus117,0.4235883116077943
bogus118,0.686961577595475
bogus119,0.162532288327361
bogus120,0.6293481566758654
bogus121,0.6422592296359882
bogus122,0.01354473747506689
bogus123,0.8740114852703506
bogus124,1.1141475368829947
bogus125,0.6908106793791229
bogus126,0.8584197183567576
bogus127,-0.36711355099904225
bogus128,0.7340703325196408
bogus129,0.12150340438342307
bogus130,0.6624220190803656
bogus131,0.5461471438523849
bogus132,0.8604239735595693
bogus133,0.7842344754376362
bogus134,0.08691509447085934
bogus135,-0.0225236558388865
bogus136,0.7130111889223453
bogus137,0.4183259635252524
bogus138,0.8582493370115627
bogus139,0.223366099235822
bogus140,0.18928366154747975
bogus141,-0.4074010352747743
bogus142,0.18919691669181177
bogus143,0.5941999287045974
bogus144,-0.03679320471797171
bogus145,0.345284476046585
bogus146,0.10442604403105939
bogus147,0.4039943918050362
bogus148,0.5472308949381139
bogus149,0.6081674351889311
bogus150,0.3248440381607307
bogus151,-0.023244591898628087
bogus152,0.2584826015640451
bogus153,0.6215674961144723
bogus154,0.20079949445633524
bogus155,0.585088027262672
bogus156,0.8591395927461715
bogus157,-0.23871781884804383
bogus158,0.4146292110450308
bogus159,0.25927507348415924
bogus160,0.10475246312867889
bogus161,-0.08202591635007501
bogus162,0.6801808444361553
bogus163,0.014934479269508374
bogus164,0.7114089116090437
bogus165,0.4476147060955892
bogus166,0.7204763037202521
bogus167,0.7569602976387846
bogus168,0.7251952626175006
bogus169,0.6478148678847944
bogus170,0.72051562065958
bogus171,1.03618101503617
bogus172,0.581765927371747
bogus173,0.36421786627999536
bogus174,0.33009034416957506
bogus175,0.06745116454993519
bogus176,0.7205084215365769
bogus177,0.6042811781692005
bogus178,0.5158141817505474
bogus179,0.45064783516795937
bogus180,0.2616154644080749
bogus181,0.021944350268380562
bogus182,0.5569293037097933
bogus183,0.6002741406253341
bogus184,0.7568333896455635
bogus185,0.6069121780630992
bogus186,0.19914933350477007
bogus187,0.13226217230462747
bogus188,0.2793199904724213
bogus189,0.05177357636149616
bogus190,0.6098126413270065
bogus191,0.758189187787523
bogus192,0.03703197787276928
bogus193,-0.1349079744398083
bogus194,0.602437576119673
bogus195,0.6456663806269907
bogus196,-0.1396734806234423
bogus197,0.6196675813655559
bogus198,0.14019249769156103
bogus199,0.50998992529908
bogus200,0.3364522453713574
bogus201,0.4023820813759198
bogus202,0.03137251090969119
bogus203,0.7237433611778793
bogus204,0.6043619546437193
bogus205,-0.48681663254306007
bogus206,0.04182239121725994
bogus207,-0.13710228395900742
bogus208,-0.46733078693297214
bogus209,0.8564252291904594
bogus210,0.38197881456395455
bogus211,0.6801868513943417
bogus212,0.2798940198819193
bogus213,0.3377588755644011
bogus214,0.4833024279147242
bogus215,1.0627321010628334
bogus216,0.3008948547269661
bogus217,-0.08121993544664308
bogus218,0.3801201565449587
bogus219,0.35806028302875814
bogus220,0.666885836431576
bogus221,0.19450328508661352
bogus222,0.7799676171861419
bogus223,-0.6167342364633244
bogus224,0.4235883116077943
bogus225,0.6577829581820746
bogus226,0.305241281371345
bogus227,0.2200425835279171
bogus228,0.29876758074141135
bogus229,0.5039202232520044
bogus230,-0.1450064877037979
bogus231,0.6074875136086135
bogus232,0.612419772700467
bogus233,0.4342681335204684
bogus234,1.0762214753400794
bogus235,0.6550518494974216
bogus236,0.5888851118107509
bogus237,0.5903912785649703
bogus238,-0.12158470969485498
bogus239,0.8113178454702878
bogus240,0.6690180925079486
bogus241,0.8466469945253867
bogus242,0.09021820274985123
bogus243,0.7556946391273839
bogus244,0.15866359334244376
bogus245,0.383021883635334
bogus246,0.6946346454458768
bogus247,0.26136362597116025
bogus248,0.7823377799877836
bogus249,0.20996424046046364
big1_0,0.20338776695970662
big1_1,0.4752659340764939
big1_2,0.3608978914938008
big1_5,0.8826519915882921
big1_7,0.9330791754679624
big2_0,0.20338776695970662
big2_1,0.4752659340764939
big2_2,0.3608978914938008
big2_5,0.8826519915882921
big2_7,0.9330791754679624
big3_0,0.20338776695970662
big3_1,0.4752659340764939
big3_2,0.3608978914938008
big3_5,0.8826519915882921
big3_7,0.9330791754679624
big4_0,0.20338776695970662
big4_1,0.4752659340764939
big4_2,0.3608978914938008
big4_5,0.8826519915882921
big4_7,0.9330791754679624
big5_0,0.20338776695970662
big5_1,0.4752659340764939
big5_2,0.3608978914938008
big5_5,0.8826519915882921
big5_7,0.9330791754679624
big6_0,0.20338776695970662
big6_1,0.4752659340764939
big6_2,0.3608978914938008
big6_5,0.8826519915882921
big6_7,0.9330791754679624
big7_0,0.20338776695970662
big7_1,0.4752659340764939
big7_2,0.3608978914938008
big7_5,0.8826519915882921
big7_7,0.9330791754679624
big8_0,0.20338776695970662
big8_1,0.4752659340764939
big8_2,0.3608978914938008
big8_5,0.8826519915882921
big8_7,0.9330791754679624
big9_0,0.20338776695970662
big9_1,0.4752659340764939
big9_2,0.3608978914938008
big9_5,0.8826519915882921
big9_7,0.9330791754679624
